cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"ctrl93","356465073","Hei Bai, Forest Guardian",59.000000,0.949153,"control","control",1.000000,0.544427,0.573593,0.540000,0.568929,0.002054,0.500945,0.001231,0.069577,1.000000,1.000000,0.017857,1.000000,0.000000,0.714286,1.000000,1.000000,-0.063037,0.000000,20.000000,90.100000,72.810309,14.432990,100.000000,76.700000,0.966102,0.287339,0.573593
"ctrl93","348688330","Blech, Loafing Pest",59.000000,0.932203,"midrange","midrange",1.000000,0.627119,0.672727,0.630000,0.675818,0.000000,0.500000,0.002241,0.069353,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,76.316495,14.432990,100.000000,94.600000,0.983051,0.336364,0.672727
"ctrl93","360393368","Glarb, Calamity's Augur",62.000000,0.935484,"recursion","recursion",1.000000,0.661290,0.706897,0.660000,0.705517,0.080645,0.532468,0.003829,0.098776,1.000000,1.000000,0.017241,1.000000,0.000000,0.620690,1.000000,1.000000,-0.050663,0.000000,20.000000,87.700000,72.971134,14.432990,100.000000,77.100000,0.903226,0.376399,0.706897
"ctrl93","348688237","Quandrix, the Proof",57.000000,0.947368,"midrange","midrange",0.371250,0.598618,0.631874,0.600000,0.633333,0.019670,0.508352,0.009033,0.138696,1.000000,0.500000,0.009259,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.000000,67.319588,14.432990,100.000000,95.600000,0.912281,0.321215,0.631874
"ctrl93","353001528","Tifa Lockhart",56.000000,0.946429,"midrange","midrange",0.371250,0.613095,0.647799,0.570000,0.602264,0.038781,0.516330,0.002086,0.132561,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.125951,0.000000,20.000000,63.700000,60.223711,14.432990,100.000000,55.000000,0.982143,0.334478,0.647799
"ctrl93","358096210","Toph, the First Metalbender",62.000000,0.951613,"control","control",1.000000,0.500000,0.525424,0.480000,0.504407,0.000000,0.500000,0.000959,0.110887,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,87.700000,73.383505,14.432990,100.000000,78.800000,0.935484,0.262712,0.525424
"ctrl93","367728138","Kotis, the Fangkeeper",68.000000,0.955882,"recursion","recursion",0.990000,0.632353,0.661538,0.630000,0.659077,0.057338,0.523745,0.002168,0.064616,1.000000,1.000000,0.015385,1.000000,0.000000,0.569231,1.000000,1.000000,0.001022,0.000000,20.000000,87.700000,68.267010,14.432990,100.000000,53.100000,0.897059,0.346478,0.661538
"ctrl93","366610556","Giada, Font of Hope",59.000000,0.932203,"control","control",1.000000,0.544085,0.583655,0.530000,0.568545,0.018661,0.508724,0.001864,0.113784,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,74.665979,14.432990,100.000000,100.000000,1.000000,0.296919,0.583655
"ctrl93","373559672","Thranduil, the Elvenking",64.000000,0.953125,"control","midrange",1.000000,0.578125,0.606557,0.530000,0.556066,0.014047,0.506149,0.002196,0.096988,1.000000,1.000000,0.016393,1.000000,0.000000,0.000000,0.000000,1.000000,-0.084180,0.000000,20.000000,87.700000,70.653608,14.432990,100.000000,64.300000,0.953125,0.307008,0.606557
"ctrl93","350683970","Etali, Primal Conqueror // Etali, Primal Sickness",62.000000,0.967742,"control","control",1.000000,0.566145,0.585017,0.510000,0.527000,0.033887,0.515426,0.002419,0.082393,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,87.700000,71.375258,14.432990,100.000000,75.600000,0.870968,0.301533,0.585017
"ctrl93","363658982","Katara, Waterbending Master",60.000000,0.950000,"control","control",0.660000,0.486364,0.511962,0.470000,0.494737,0.016835,0.508806,0.001761,0.283355,1.000000,0.500000,0.008772,1.000000,0.000000,0.684211,1.000000,1.000000,-0.091595,0.000000,20.000000,63.700000,64.882474,14.432990,100.000000,83.100000,0.983333,0.260489,0.511962
"ctrl93","355869020","The Unbeatable Squirrel Girl",56.000000,0.946429,"midrange","midrange",0.495000,0.625000,0.660377,0.610000,0.644528,0.017857,0.507246,0.001918,0.066324,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,69.688660,14.432990,100.000000,83.100000,0.875000,0.334974,0.660377
"ctrl93","359856515","Pantlaza, Sun-Favored",59.000000,0.949153,"control","control",1.000000,0.525424,0.553571,0.530000,0.558393,0.015237,0.507357,0.000139,0.110428,1.000000,1.000000,0.000000,1.000000,0.000000,0.517857,1.000000,1.000000,-0.029771,0.000000,20.000000,87.700000,71.787629,14.432990,100.000000,86.200000,0.966102,0.280858,0.553571
"ctrl93","355050169","Slimefoot and Squee",61.000000,0.950820,"control","recursion",1.000000,0.622951,0.655172,0.620000,0.652069,0.081967,0.535211,0.002246,0.058074,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,90.100000,74.857732,14.432990,100.000000,84.400000,0.967213,0.350656,0.655172
"ctrl93","369134820","Jodah, the Unifier",68.000000,0.926471,"recursion","recursion",1.000000,0.588235,0.634921,0.590000,0.636825,0.027926,0.512157,0.005068,0.066008,1.000000,1.000000,0.015873,1.000000,0.000000,0.650794,1.000000,1.000000,-0.009507,0.000000,20.000000,90.100000,62.232990,14.432990,100.000000,27.500000,0.897059,0.325179,0.634921
"ctrl93","356465186","Urza, Lord High Artificer",65.000000,0.953846,"control","control",0.330000,0.510334,0.535028,0.510000,0.534677,0.012898,0.506399,0.002816,0.221257,1.000000,0.500000,0.008065,1.000000,0.000000,0.532258,1.000000,1.000000,,0.000000,20.000000,90.100000,74.280412,14.432990,100.000000,99.800000,1.000000,0.270938,0.535028
"ctrl93","354289971","Leonardo, the Balance",60.000000,0.950000,"recursion","recursion",0.990000,0.566667,0.596491,0.570000,0.600000,0.031818,0.514443,0.001076,0.086974,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,1.000000,-0.039911,0.000000,20.000000,90.100000,72.263918,14.432990,100.000000,76.100000,0.883333,0.306861,0.596491
"ctrl93","352033445","Helga, Skittish Seer",58.000000,0.965517,"midrange","control",0.371250,0.622780,0.645022,0.580000,0.600714,0.034483,0.514236,0.004428,0.081073,1.000000,0.000000,0.000000,1.000000,0.000000,0.839286,1.000000,1.000000,,0.000000,20.000000,85.000000,62.783505,14.432990,100.000000,86.200000,0.810345,0.331694,0.645022
"ctrl93","348705679","Derevi, Empyrial Tactician",62.000000,0.935484,"midrange","control",0.618750,0.550016,0.587948,0.530000,0.566552,0.001629,0.500742,0.003261,0.064780,1.000000,0.500000,0.008621,1.000000,0.000000,0.551724,1.000000,0.000000,-0.152031,0.000000,20.000000,85.000000,66.904124,14.432990,100.000000,84.600000,0.951613,0.294410,0.587948
"ctrl93","365001723","Ureni of the Unwritten",61.000000,0.934426,"control","control",0.990000,0.540984,0.578947,0.540000,0.577895,0.049180,0.523810,0.001770,0.071033,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,70.942268,14.432990,100.000000,72.200000,0.983607,0.303258,0.578947
"ctrl93","363886168","Tiamat",59.000000,0.949153,"control","control",1.000000,0.491525,0.517857,0.460000,0.484643,0.016949,0.508772,0.002193,0.056921,1.000000,1.000000,0.017857,1.000000,0.000000,0.607143,1.000000,1.000000,-0.008753,0.000000,20.000000,90.100000,69.057732,14.432990,100.000000,77.200000,0.966102,0.263471,0.517857
"ctrl93","364493725","Doran, Besieged by Time",59.000000,0.949153,"recursion","recursion",1.000000,0.559322,0.589286,0.560000,0.590000,0.016949,0.507692,0.001320,0.068373,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,73.800000,70.546392,14.432990,100.000000,83.600000,0.915254,0.299176,0.589286
"ctrl93","348697921","Atraxa, Grand Unifier",59.000000,0.949153,"control","control",1.000000,0.542373,0.571429,0.490000,0.516250,0.014895,0.506961,0.000840,0.041234,1.000000,1.000000,0.017857,1.000000,0.000000,0.000000,0.000000,1.000000,-0.016464,0.000000,20.000000,73.800000,64.095876,14.432990,100.000000,74.600000,0.983051,0.289692,0.571429
"ctrl93","348670331","Anina, Natural Parallelist",59.000000,0.966102,"control","midrange",0.660000,0.598870,0.619883,0.510000,0.527895,0.033898,0.514563,0.002214,0.225596,1.000000,0.500000,0.008772,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,54.800000,60.673196,14.432990,100.000000,55.400000,0.983051,0.318969,0.619883
"ctrl93","357781403","Krenko, Mob Boss",69.000000,0.956522,"control","control",1.000000,0.579710,0.606061,0.530000,0.554091,0.013029,0.505683,0.000860,0.096403,1.000000,1.000000,0.000000,1.000000,0.000000,0.515152,1.000000,0.000000,0.036921,0.000000,20.000000,90.100000,69.732990,14.432990,100.000000,65.800000,0.971014,0.306474,0.606061
"ctrl93","348699897","Flubs, the Fool",61.000000,0.950820,"midrange","control",0.742500,0.609207,0.640718,0.510000,0.536379,0.029972,0.512610,0.002564,0.116557,1.000000,1.000000,0.017241,1.000000,0.000000,0.603448,1.000000,1.000000,,0.000000,20.000000,63.700000,67.645361,14.432990,100.000000,74.500000,1.000000,0.328438,0.640718
"ctrl93","352972809","Lumra, Bellow of the Woods",49.000000,0.938776,"midrange","midrange",0.495000,0.612245,0.652174,0.610000,0.649783,0.061224,0.526316,0.001513,0.036556,1.000000,1.000000,0.000000,1.000000,0.086957,0.543478,1.000000,0.000000,-0.050123,0.000000,20.000000,60.100000,54.951546,14.432990,100.000000,55.000000,0.938776,0.343249,0.652174
"ctrl93","361176312","Fynn, the Fangbearer",65.000000,0.938462,"midrange","midrange",0.495000,0.574359,0.612022,0.540000,0.575410,0.002331,0.501017,0.001959,0.094642,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,79.100000,75.288660,14.432990,100.000000,99.800000,0.984615,0.306633,0.612022
"ctrl93","348700981","Norman Osborn // Green Goblin",55.000000,0.945455,"midrange","midrange",0.990000,0.600000,0.634615,0.600000,0.634615,0.016345,0.506905,0.000466,0.100126,1.000000,1.000000,0.019231,1.000000,0.000000,0.000000,0.000000,0.000000,-0.071044,0.000000,20.000000,65.200000,65.294845,14.432990,100.000000,57.800000,0.981818,0.321689,0.634615
"ctrl93","351214517","Sythis, Harvest's Hand",64.000000,0.953125,"midrange","control",0.618750,0.579703,0.608213,0.480000,0.503607,0.032828,0.514570,0.001198,0.053628,1.000000,1.000000,0.000000,1.000000,0.000000,0.672131,1.000000,1.000000,,0.000000,20.000000,87.700000,70.797938,14.432990,100.000000,86.500000,0.937500,0.312968,0.608213
"ctrl93","348701119","Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",60.000000,0.950000,"midrange","control",0.618750,0.622222,0.654971,0.520000,0.547368,0.048316,0.520197,0.003444,0.091846,1.000000,0.500000,0.008772,1.000000,0.000000,0.000000,0.000000,0.000000,-0.104959,0.000000,20.000000,75.800000,70.431959,14.432990,100.000000,94.100000,0.933333,0.340714,0.654971
"ctrl93","348685813","Zimone, Infinite Analyst",59.000000,0.932203,"midrange","midrange",0.618750,0.615819,0.660606,0.540000,0.579273,0.050847,0.521531,0.004605,0.115407,1.000000,0.500000,0.009091,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,63.700000,65.676289,14.432990,100.000000,67.400000,1.000000,0.344527,0.660606
"ctrl93","348705548","Cloud, Midgar Mercenary",64.000000,0.953125,"control","recursion",1.000000,0.578125,0.606557,0.530000,0.556066,0.015625,0.506849,0.000667,0.165002,1.000000,1.000000,0.000000,1.000000,0.000000,0.573770,1.000000,1.000000,0.019063,0.000000,20.000000,92.200000,76.388660,14.432990,100.000000,94.100000,1.000000,0.307433,0.606557
"ctrl93","369229736","The Serpent Society",61.000000,0.967213,"control","aristocrats",1.000000,0.639344,0.661017,0.640000,0.661695,0.047524,0.519301,0.002455,0.168100,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,90.100000,75.965979,14.432990,100.000000,93.700000,1.000000,0.343267,0.661017
"ctrl93","359096785","The Great Goblin",61.000000,0.950820,"aristocrats","aristocrats",1.000000,0.704918,0.741379,0.700000,0.736207,0.114754,0.544304,0.003800,0.179741,1.000000,1.000000,0.017241,1.000000,0.000000,0.000000,0.000000,1.000000,-0.002309,0.000000,20.000000,90.100000,75.147423,14.432990,100.000000,94.400000,1.000000,0.403536,0.741379
"ctrl93","348701972","Mendicant Core, Guidelight",67.000000,0.940299,"control","control",0.990000,0.573647,0.610069,0.450000,0.478571,0.016433,0.507266,0.004204,0.211258,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,,0.000000,20.000000,73.800000,69.842268,14.432990,100.000000,78.100000,1.000000,0.309467,0.610069
"ctrl93","352033160","Sheoldred, the Apocalypse",63.000000,0.952381,"control","aristocrats",1.000000,0.624339,0.655556,0.620000,0.651000,0.031746,0.513043,0.002521,0.072492,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,0.041324,0.000000,20.000000,87.700000,75.579381,14.432990,100.000000,94.300000,0.968254,0.336329,0.655556
"ctrl93","348702332","Maralen, Fae Ascendant",58.000000,0.948276,"control","midrange",1.000000,0.622780,0.656749,0.620000,0.653818,0.002090,0.500840,0.003775,0.162085,1.000000,1.000000,0.018182,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,73.106186,14.432990,100.000000,78.900000,0.982759,0.328927,0.656749
"ctrl93","348697987","Phelia, Exuberant Shepherd",58.000000,0.948276,"control","recursion",1.000000,0.534483,0.563636,0.530000,0.558909,0.000000,0.500000,0.000167,0.163014,1.000000,1.000000,0.000000,1.000000,0.036364,0.527273,1.000000,0.000000,-0.026156,0.000000,20.000000,79.100000,72.702062,14.432990,100.000000,88.800000,1.000000,0.281818,0.563636
"ctrl93","352033451","Light-Paws, Emperor's Voice",59.000000,0.949153,"control","recursion",1.000000,0.598870,0.630952,0.540000,0.568929,0.039548,0.517073,0.001872,0.189205,1.000000,1.000000,0.000000,1.000000,0.000000,0.553571,1.000000,1.000000,,0.000000,20.000000,77.500000,70.005155,14.432990,100.000000,83.000000,1.000000,0.326249,0.630952
"ctrl93","374717363","Alesha, Who Laughs at Fate",60.000000,0.950000,"aristocrats","aristocrats",1.000000,0.650000,0.684211,0.650000,0.684211,0.083333,0.534247,0.003829,0.179599,1.000000,1.000000,0.017544,1.000000,0.035088,0.508772,1.000000,1.000000,-0.025619,0.000000,20.000000,90.100000,73.601031,14.432990,100.000000,88.100000,0.966667,0.365537,0.684211
"ctrl93","348707019","Splinter, Radical Rat",68.000000,0.955882,"control","aristocrats",1.000000,0.573529,0.600000,0.570000,0.596308,0.044118,0.520000,0.001203,0.094115,1.000000,0.500000,0.007692,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,82.700000,69.714433,14.432990,100.000000,69.100000,1.000000,0.312000,0.600000
"ctrl93","348704635","Roxanne, Starfall Savant",59.000000,0.966102,"midrange","midrange",0.371250,0.542373,0.561404,0.540000,0.558947,0.000000,0.500000,0.000914,0.072581,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.145358,0.000000,20.000000,90.100000,73.807216,14.432990,100.000000,82.500000,0.711864,0.280702,0.561404
"ctrl93","348706687","Rat King, Verminister",62.000000,0.951613,"aristocrats","aristocrats",0.990000,0.741935,0.779661,0.740000,0.777627,0.209677,0.582278,0.003969,0.157717,1.000000,1.000000,0.016949,1.000000,0.033898,0.525424,1.000000,1.000000,,35.700000,49.000000,92.200000,78.582474,14.432990,100.000000,99.900000,0.935484,0.453980,0.779661
"ctrl93","369986867","Beorn the Fierce",62.000000,0.967742,"midrange","midrange",0.495000,0.596774,0.616667,0.550000,0.568333,0.048387,0.521127,0.003545,0.041597,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.078471,0.000000,20.000000,87.700000,72.100000,14.432990,100.000000,88.500000,0.822581,0.321362,0.616667
"ctrl93","348656468","Baron Helmut Zemo",63.000000,0.936508,"recursion","recursion",1.000000,0.513228,0.548023,0.510000,0.544576,0.015873,0.507853,0.003823,0.092483,1.000000,1.000000,0.016949,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,87.700000,68.187629,14.432990,100.000000,66.000000,0.793651,0.278315,0.548023
"ctrl93","348689648","Lorehold, the Historian",63.000000,0.968254,"conversion","control",0.110000,0.460317,0.475410,0.420000,0.433770,0.035594,0.520109,0.003949,0.154293,1.000000,0.500000,0.008197,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,62.062887,14.432990,100.000000,63.600000,0.920635,0.247265,0.475410
"ctrl93","348669527","Admiral Beckett Brass",60.000000,0.950000,"midrange","aristocrats",1.000000,0.600000,0.631579,0.600000,0.631579,0.083333,0.537313,0.002147,0.106503,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,92.200000,74.794845,14.432990,100.000000,77.700000,0.950000,0.339356,0.631579
"ctrl93","348693843","Samwise Gamgee",65.000000,0.953846,"midrange","recursion",0.742500,0.571096,0.598729,0.490000,0.513710,0.001865,0.500818,0.001667,0.025314,1.000000,1.000000,0.000000,1.000000,0.032258,0.725806,1.000000,0.000000,-0.142929,0.000000,20.000000,87.700000,69.063918,14.432990,100.000000,75.000000,0.907692,0.299854,0.598729
"ctrl93","348677247","Emet-Selch, Unsundered // Hades, Sorcerer of Eld",57.000000,0.947368,"midrange","aristocrats",0.742500,0.614035,0.648148,0.610000,0.643889,0.105263,0.546875,0.002710,0.066294,1.000000,1.000000,0.018519,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,75.800000,74.546392,14.432990,100.000000,94.000000,0.842105,0.354456,0.648148
"ctrl93","348656166","Storm, Windrider",60.000000,0.933333,"midrange","control",0.742500,0.622222,0.666667,0.500000,0.535714,0.016667,0.506787,0.002366,0.093283,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.128940,0.000000,20.000000,87.700000,72.047423,14.432990,100.000000,78.300000,1.000000,0.337858,0.666667
"ctrl93","348666675","Vanille, Cheerful l'Cie",56.000000,0.946429,"midrange","midrange",1.000000,0.642857,0.679245,0.640000,0.676226,0.016053,0.506322,0.002509,0.046400,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,90.100000,69.564948,14.432990,100.000000,68.700000,1.000000,0.343917,0.679245
"ctrl93","348673371","Thassa, Deep-Dwelling",61.000000,0.950820,"control","control",1.000000,0.538334,0.566179,0.530000,0.557414,0.010763,0.505049,0.005261,0.208266,1.000000,0.500000,0.008621,1.000000,0.000000,0.465517,1.000000,1.000000,-0.006545,0.000000,20.000000,90.100000,74.982474,14.432990,100.000000,100.000000,0.983607,0.285948,0.566179
"ctrl93","276330064","Rosheen, Roaring Prophet",58.000000,0.965517,"control","control",1.000000,0.657959,0.681457,0.570000,0.590357,0.017938,0.506910,0.001110,0.170078,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,71.572165,14.432990,100.000000,72.800000,1.000000,0.345438,0.681457
"ctrl93","276327987","Drana and Linvala",60.000000,0.950000,"recursion","aristocrats",1.000000,0.555556,0.584795,0.550000,0.578947,0.050000,0.523560,0.003280,0.151250,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.046946,0.000000,20.000000,87.700000,73.949485,14.432990,100.000000,93.100000,0.900000,0.306176,0.584795
"ctrl93","348666042","Stiltzkin, Moogle Merchant",63.000000,0.936508,"control","control",1.000000,0.509540,0.544085,0.450000,0.480508,0.001603,0.500788,0.000713,0.109633,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,69.105155,14.432990,100.000000,88.600000,0.984127,0.272471,0.544085
"ctrl93","348651019","Speedball, New Warrior",61.000000,0.950820,"control","control",1.000000,0.530055,0.557471,0.520000,0.546897,0.002649,0.501253,0.002594,0.150601,1.000000,0.500000,0.008621,1.000000,0.000000,0.000000,0.000000,0.000000,-0.099447,0.000000,20.000000,77.500000,71.117526,14.432990,100.000000,83.100000,1.000000,0.279434,0.557471
"ctrl93","348703660","Terra, Herald of Hope",59.000000,0.966102,"recursion","recursion",1.000000,0.615819,0.637427,0.610000,0.631404,0.088855,0.538876,0.003479,0.132512,1.000000,1.000000,0.000000,1.000000,0.087719,0.614035,1.000000,1.000000,,0.000000,20.000000,90.100000,74.583505,14.432990,100.000000,85.200000,0.847458,0.343494,0.637427
"ctrl93","348681032","Elas il-Kor, Sadistic Pilgrim",61.000000,0.934426,"aristocrats","aristocrats",1.000000,0.612022,0.654971,0.610000,0.652807,0.049180,0.520930,0.003564,0.211905,1.000000,1.000000,0.017544,1.000000,0.000000,0.473684,1.000000,1.000000,-0.075004,0.000000,20.000000,87.700000,75.014433,14.432990,100.000000,93.400000,0.967213,0.341194,0.654971
"ctrl93","348706329","Heroes in a Half Shell",59.000000,0.949153,"midrange","midrange",1.000000,0.610169,0.642857,0.580000,0.611071,0.033898,0.514286,0.004165,0.066902,1.000000,1.000000,0.017857,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,73.379381,14.432990,100.000000,76.600000,0.983051,0.330612,0.642857
"ctrl93","351214502","Lonis, Cryptozoologist",69.000000,0.942029,"control","control",1.000000,0.528327,0.560839,0.460000,0.488308,0.000293,0.500139,0.001998,0.204155,1.000000,1.000000,0.015385,1.000000,0.000000,0.000000,0.000000,0.000000,-0.058336,0.000000,20.000000,90.100000,66.963918,14.432990,100.000000,65.300000,0.985507,0.280497,0.560839
"ctrl93","348668827","Marwyn, the Nurturer",58.000000,0.948276,"midrange","midrange",0.618750,0.689655,0.727273,0.660000,0.696000,0.015500,0.505683,0.005458,0.054443,1.000000,1.000000,0.000000,1.000000,0.000000,0.672727,1.000000,1.000000,,0.000000,20.000000,87.700000,74.813402,14.432990,100.000000,94.300000,0.965517,0.367769,0.727273
"ctrl93","348705542","Old Rutstein",65.000000,0.953846,"recursion","recursion",1.000000,0.615385,0.645161,0.620000,0.650000,0.059984,0.525617,0.002189,0.052777,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.022653,0.000000,20.000000,87.700000,67.842268,14.432990,100.000000,50.400000,0.753846,0.339108,0.645161
"ctrl93","348682602","Peter Parker // Amazing Spider-Man",61.000000,0.934426,"control","control",0.495000,0.575758,0.616162,0.540000,0.577895,0.033284,0.514882,0.002206,0.212648,1.000000,0.500000,0.008772,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.000000,66.592784,14.432990,100.000000,84.300000,0.983607,0.317251,0.616162
"ctrl93","348700309","Niv-Mizzet, Parun",57.000000,0.947368,"control","control",1.000000,0.528088,0.557426,0.510000,0.538333,0.001772,0.500840,0.001157,0.093173,1.000000,0.500000,0.009259,1.000000,0.000000,0.666667,1.000000,1.000000,-0.069006,0.000000,20.000000,85.700000,73.686598,14.432990,100.000000,88.400000,0.929825,0.279181,0.557426
"ctrl93","348704361","Gix, Yawgmoth Praetor",63.000000,0.952381,"aristocrats","aristocrats",1.000000,0.714286,0.750000,0.710000,0.745500,0.079365,0.529412,0.003519,0.094635,1.000000,1.000000,0.033333,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,73.800000,71.572165,14.432990,100.000000,100.000000,1.000000,0.397059,0.750000
"ctrl93","350684054","Anti-Venom, Horrifying Healer",58.000000,0.948276,"control","control",0.990000,0.500000,0.527273,0.410000,0.432364,0.051724,0.527273,0.001840,0.097544,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.014264,0.000000,20.000000,85.000000,69.773196,14.432990,100.000000,99.800000,0.948276,0.278017,0.527273
"ctrl93","348681034","Rowan, Scion of War",71.000000,0.957746,"control","aristocrats",1.000000,0.539906,0.563725,0.540000,0.563824,0.004695,0.502183,0.003086,0.027576,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,90.100000,63.867010,14.432990,19.000000,40.800000,0.971831,0.283094,0.563725
"ctrl93","348649264","Yuna, Grand Summoner",65.000000,0.938462,"control","control",1.000000,0.584615,0.622951,0.480000,0.511475,0.008392,0.503614,0.005714,0.122563,1.000000,0.500000,0.008197,1.000000,0.000000,0.000000,0.000000,1.000000,-0.069443,0.000000,20.000000,85.000000,66.010309,14.432990,100.000000,65.800000,1.000000,0.313727,0.622951
"ctrl93","348687118","Kardur, Doomscourge",56.000000,0.964286,"aristocrats","midrange",0.837692,0.589286,0.611111,0.550000,0.570370,0.035714,0.515625,0.003405,0.085073,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,70.487629,14.432990,100.000000,72.500000,0.892857,0.315104,0.611111
"ctrl93","357250630","Tannuk, Steadfast Second",61.000000,0.934426,"spells","control",0.198000,0.491803,0.526316,0.490000,0.524386,0.005464,0.502793,0.003106,0.125684,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,0.000000,-0.189144,0.000000,20.000000,87.700000,71.986598,14.432990,100.000000,94.300000,0.573770,0.264628,0.526316
"ctrl93","348656450","Bartz and Boko",61.000000,0.967213,"midrange","midrange",0.495000,0.608213,0.628831,0.570000,0.589322,0.034443,0.514570,0.001663,0.054287,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,73.447423,14.432990,100.000000,99.800000,0.918033,0.323577,0.628831
"ctrl93","348684201","Raddic, Tal Zealot",58.000000,0.948276,"control","aristocrats",1.000000,0.655172,0.690909,0.660000,0.696000,0.120690,0.550725,0.003336,0.073221,1.000000,1.000000,0.000000,1.000000,0.000000,0.563636,1.000000,1.000000,-0.058747,0.000000,20.000000,87.700000,69.955670,14.432990,100.000000,83.000000,1.000000,0.380501,0.690909
"ctrl93","348671238","The Locust God",56.000000,0.946429,"control","control",1.000000,0.517857,0.547170,0.520000,0.549434,0.008929,0.504348,0.001077,0.125881,1.000000,0.500000,0.009434,1.000000,0.000000,0.622642,1.000000,1.000000,,0.000000,20.000000,75.800000,68.553608,14.432990,100.000000,66.500000,0.964286,0.275964,0.547170
"ctrl93","348704798","Zada, Hedron Grinder",58.000000,0.948276,"control","control",1.000000,0.568966,0.600000,0.550000,0.580000,0.009753,0.504322,0.000398,0.180630,1.000000,1.000000,0.018182,1.000000,0.000000,0.000000,0.000000,0.000000,-0.067564,0.000000,20.000000,85.700000,72.817526,14.432990,100.000000,77.500000,1.000000,0.302593,0.600000
"ctrl93","348666468","Vraska, the Silencer",58.000000,0.948276,"recursion","recursion",1.000000,0.672414,0.709091,0.670000,0.706545,0.084117,0.533361,0.002496,0.091281,1.000000,1.000000,0.000000,1.000000,0.036364,0.745455,1.000000,1.000000,,0.000000,20.000000,87.700000,77.063918,14.432990,100.000000,94.700000,0.896552,0.378201,0.709091
