cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"ctrl93","381391078","Rograkh, Son of Rohgahh",75.000000,0.946667,"midrange","spells",0.990000,0.506667,0.535211,0.480000,0.507042,0.026667,0.513514,0.003299,0.058706,1.000000,1.000000,0.014085,1.000000,0.000000,0.366197,1.000000,0.000000,-0.004925,0.000000,20.000000,66.700000,60.760825,17.525773,100.000000,53.500000,0.973333,0.274838,0.535211
"ctrl93","381372549","Cloud, Ex-SOLDIER",60.000000,0.950000,"midrange","midrange",1.000000,0.566667,0.596491,0.570000,0.600000,0.016667,0.507463,0.004168,0.064780,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,61.507216,17.525773,100.000000,87.500000,0.983333,0.302697,0.596491
"ctrl93","381389288","Pantlaza, Sun-Favored",62.000000,0.935484,"control","control",0.742500,0.501466,0.536050,0.500000,0.534483,0.015966,0.508088,0.002431,0.101076,1.000000,1.000000,0.000000,1.000000,0.000000,0.672414,1.000000,1.000000,-0.051389,0.000000,20.000000,58.100000,52.047423,17.525773,100.000000,57.300000,0.887097,0.272361,0.536050
"ctrl93","381385389","Ashling, the Limitless",71.000000,0.943662,"control","recursion",1.000000,0.422535,0.447761,0.420000,0.445075,0.014085,0.508475,0.004880,0.050782,1.000000,1.000000,0.014925,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,68.700000,54.453608,17.525773,100.000000,26.300000,0.985915,0.227675,0.447761
"ctrl93","381393110","Kaalia of the Vast",61.000000,0.950820,"recursion","recursion",0.495000,0.491803,0.517241,0.490000,0.515345,0.047524,0.525385,0.002645,0.159435,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.124926,0.000000,20.000000,52.100000,57.832990,17.525773,100.000000,67.800000,0.737705,0.271751,0.517241
"ctrl93","381371418","Dina, Essence Brewer",61.000000,0.967213,"control","recursion",1.000000,0.644809,0.666667,0.640000,0.661695,0.019043,0.507494,0.000859,0.141463,1.000000,1.000000,0.000000,1.000000,0.000000,0.711864,1.000000,1.000000,,0.000000,20.000000,66.700000,70.111340,17.525773,100.000000,95.500000,1.000000,0.338329,0.666667
"ctrl93","381382908","The Wise Mothman",60.000000,0.950000,"control","control",1.000000,0.605556,0.637427,0.610000,0.642105,0.005556,0.502304,0.003093,0.094148,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,0.000000,-0.155374,0.000000,20.000000,66.700000,66.682474,17.525773,100.000000,86.300000,1.000000,0.320182,0.637427
"ctrl93","381387376","Giada, Font of Hope",60.000000,0.916667,"midrange","control",0.371250,0.450000,0.490909,0.340000,0.370909,0.083333,0.551020,0.004761,0.022657,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,48.800000,51.457732,17.525773,100.000000,83.100000,0.716667,0.270501,0.490909
"ctrl93","381387399","Kefka, Court Mage // Kefka, Ruler of Ruin",59.000000,0.949153,"control","control",1.000000,0.491525,0.517857,0.440000,0.463571,0.050847,0.527273,0.004294,0.106400,1.000000,1.000000,0.017857,1.000000,0.000000,0.553571,1.000000,1.000000,-0.097854,0.000000,20.000000,68.700000,68.432990,17.525773,100.000000,85.600000,0.966102,0.273052,0.517857
"ctrl93","381379185","Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",63.000000,0.952381,"aristocrats","aristocrats",0.990000,0.714286,0.750000,0.710000,0.745500,0.111111,0.542169,0.003060,0.115246,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,100.000000,20.000000,0.000000,72.387629,17.525773,100.000000,100.000000,1.000000,0.406627,0.750000
"ctrl93","381391987","Lathril, Blade of the Elves",63.000000,0.952381,"control","control",1.000000,0.619048,0.650000,0.620000,0.651000,0.000000,0.500000,0.001457,0.081634,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,1.000000,1.000000,-0.113859,0.000000,20.000000,50.600000,62.109278,17.525773,100.000000,83.400000,0.984127,0.325000,0.650000
"ctrl93","381383133","Nekusar, the Mindrazer",71.000000,0.957746,"control","recursion",1.000000,0.455399,0.475490,0.450000,0.469853,0.000000,0.500000,0.001809,0.057100,1.000000,1.000000,0.014706,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,70.400000,59.278351,17.525773,100.000000,35.100000,0.971831,0.237745,0.475490
"ctrl93","381200305","Silverquill, the Disputant",62.000000,0.951613,"control","control",1.000000,0.516129,0.542373,0.470000,0.493898,0.000000,0.500000,0.002058,0.041349,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.021059,0.000000,20.000000,44.000000,59.515464,17.525773,100.000000,93.800000,1.000000,0.271186,0.542373
"ctrl93","381390058","Jodah, the Unifier",64.000000,0.968750,"control","control",1.000000,0.502052,0.518247,0.480000,0.495484,0.016256,0.508228,0.000749,0.093763,1.000000,1.000000,0.016129,1.000000,0.000000,0.709677,1.000000,1.000000,,0.000000,20.000000,66.700000,55.395876,17.525773,100.000000,46.900000,0.937500,0.263388,0.518247
"ctrl93","381376705","Maralen, Fae Ascendant",64.000000,0.953125,"midrange","midrange",1.000000,0.611427,0.641497,0.610000,0.640000,0.016256,0.506736,0.002495,0.074855,1.000000,1.000000,0.016393,1.000000,0.000000,0.000000,0.000000,1.000000,-0.143208,0.000000,20.000000,66.700000,64.068041,17.525773,100.000000,74.200000,0.984375,0.325070,0.641497
"ctrl93","381385596","Prismari, the Inspiration",63.000000,0.952381,"control","control",1.000000,0.539683,0.566667,0.540000,0.567000,0.015873,0.507463,0.002806,0.129085,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,68.700000,72.560825,17.525773,100.000000,93.500000,0.984127,0.287562,0.566667
"ctrl93","381372731","Tidus, Yuna's Guardian",66.000000,0.954545,"midrange","midrange",1.000000,0.592899,0.621132,0.590000,0.618095,0.032293,0.513998,0.000596,0.073508,1.000000,1.000000,0.015873,1.000000,0.000000,0.000000,0.000000,1.000000,-0.105262,0.000000,20.000000,64.400000,63.187629,17.525773,100.000000,65.800000,0.969697,0.319260,0.621132
"ctrl93","381382145","Leonardo, the Balance",62.000000,0.935484,"midrange","midrange",1.000000,0.580645,0.620690,0.560000,0.598621,0.014011,0.506106,0.002625,0.073805,1.000000,1.000000,0.017241,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,61.752577,17.525773,100.000000,75.300000,0.983871,0.314135,0.620690
"ctrl93","381391354","Valgavoth, Harrower of Souls",63.000000,0.952381,"control","midrange",1.000000,0.555556,0.583333,0.560000,0.588000,0.024852,0.511439,0.003179,0.071038,1.000000,1.000000,0.000000,1.000000,0.000000,0.516667,1.000000,1.000000,-0.179699,0.000000,20.000000,68.700000,67.600000,17.525773,100.000000,82.500000,0.968254,0.298339,0.583333
"ctrl93","381384961","Yuriko, the Tiger's Shadow",62.000000,0.935484,"control","control",1.000000,0.532258,0.568966,0.470000,0.502414,0.000000,0.500000,0.001689,0.071804,1.000000,1.000000,0.017241,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,51.742268,17.525773,100.000000,93.400000,0.983871,0.284483,0.568966
"ctrl93","381390667","Isshin, Two Heavens as One",67.000000,0.955224,"control","control",0.565714,0.479120,0.501578,0.440000,0.460625,0.016433,0.508724,0.003749,0.038971,1.000000,1.000000,0.000000,1.000000,0.000000,0.562500,1.000000,0.000000,-0.160612,0.000000,20.000000,59.800000,51.925773,17.525773,100.000000,37.500000,0.940299,0.255165,0.501578
"ctrl93","381363717","Ulalek, Fused Atrocity",61.000000,0.967213,"recursion","recursion",1.000000,0.508197,0.525424,0.510000,0.527288,0.032787,0.516667,0.001782,0.080416,1.000000,1.000000,0.016949,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,58.100000,54.435052,17.525773,100.000000,53.000000,0.639344,0.271469,0.525424
"ctrl93","381156882","Frodo, Adventurous Hobbit",61.000000,0.967213,"recursion","recursion",1.000000,0.592482,0.612566,0.590000,0.610000,0.066236,0.529603,0.001740,0.105366,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.116231,0.000000,20.000000,0.000000,52.226804,17.525773,100.000000,95.100000,0.950820,0.324417,0.612566
"ctrl93","381382157","Hakbal of the Surging Soul",63.000000,0.952381,"midrange","midrange",1.000000,0.605740,0.636027,0.600000,0.630000,0.029020,0.512271,0.004024,0.094733,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,48.800000,61.435052,17.525773,100.000000,89.800000,0.936508,0.325818,0.636027
"ctrl93","381384260","Baylen, the Haymaker",72.000000,0.958333,"midrange","midrange",1.000000,0.541667,0.565217,0.540000,0.563478,0.041667,0.520000,0.001222,0.063367,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.059308,0.000000,20.000000,44.000000,54.672165,17.525773,100.000000,49.400000,1.000000,0.293913,0.565217
"ctrl93","381156409","Lorehold, the Historian",59.000000,0.966102,"midrange","midrange",0.123750,0.446328,0.461988,0.340000,0.351930,0.056497,0.533784,0.006332,0.199493,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,48.800000,42.853608,17.525773,100.000000,77.400000,0.644068,0.246602,0.461988
"ctrl93","381366828","Ureni of the Unwritten",62.000000,0.919355,"control","control",0.495000,0.532258,0.578947,0.500000,0.543860,0.030792,0.514894,0.004086,0.101076,1.000000,0.500000,0.008772,1.000000,0.000000,0.000000,0.000000,1.000000,-0.071423,0.000000,20.000000,56.100000,53.923711,17.525773,100.000000,63.300000,0.967742,0.298096,0.578947
"ctrl93","381390444","Doctor Doom, King of Latveria",63.000000,0.952381,"control","control",1.000000,0.539683,0.566667,0.520000,0.546000,0.012987,0.506089,0.003014,0.069288,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,68.700000,64.496907,17.525773,100.000000,68.600000,0.968254,0.286784,0.566667
"ctrl93","381385421","Sisay, Weatherlight Captain",60.000000,0.933333,"midrange","midrange",1.000000,0.516667,0.553571,0.520000,0.557143,0.000000,0.500000,0.002801,0.094480,1.000000,1.000000,0.017857,1.000000,0.000000,0.642857,1.000000,1.000000,-0.120807,0.000000,20.000000,52.100000,61.414433,17.525773,100.000000,75.300000,0.966667,0.276786,0.553571
"ctrl93","381388190","Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",61.000000,0.934426,"control","midrange",1.000000,0.590164,0.631579,0.520000,0.556491,0.058453,0.526052,0.005352,0.131604,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,68.700000,70.360825,17.525773,100.000000,94.500000,1.000000,0.332243,0.631579
"ctrl93","381386789","Avatar Aang // Aang, Master of Elements",63.000000,0.936508,"midrange","midrange",1.000000,0.539683,0.576271,0.510000,0.544576,0.031746,0.515152,0.001894,0.064763,1.000000,1.000000,0.016949,1.000000,0.000000,0.000000,0.000000,0.000000,-0.073657,0.000000,20.000000,0.000000,50.505155,17.525773,100.000000,74.900000,0.968254,0.296867,0.576271
"ctrl93","381386812","Rootha, Mastering the Moment",64.000000,0.953125,"midrange","typal",1.000000,0.656250,0.688525,0.660000,0.692459,0.093750,0.538462,0.008805,0.029857,1.000000,1.000000,0.016393,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,56.100000,58.789691,17.525773,100.000000,58.300000,0.781250,0.370744,0.688525
"ctrl93","381363477","Glarb, Calamity's Augur",55.000000,0.963636,"midrange","midrange",0.742500,0.566024,0.587383,0.560000,0.581132,0.018733,0.508413,0.012771,0.119378,1.000000,1.000000,0.000000,1.000000,0.000000,0.679245,1.000000,1.000000,-0.166990,0.000000,20.000000,56.100000,53.571134,17.525773,100.000000,85.300000,0.763636,0.298633,0.587383
"ctrl93","381386419","Ygra, Eater of All",58.000000,0.965517,"midrange","control",1.000000,0.674678,0.698773,0.660000,0.683571,0.019505,0.507334,0.002344,0.054547,1.000000,1.000000,0.000000,1.000000,0.035714,0.625000,1.000000,1.000000,,0.000000,20.000000,58.100000,63.538144,17.525773,100.000000,96.800000,0.931034,0.354511,0.698773
"ctrl93","381376353","Queen Marchesa",63.000000,0.952381,"recursion","recursion",1.000000,0.547218,0.574579,0.540000,0.567000,0.039282,0.518614,0.001481,0.130100,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,1.000000,1.000000,-0.118242,0.000000,20.000000,68.700000,64.169072,17.525773,100.000000,67.700000,0.904762,0.297985,0.574579
"ctrl93","381370705","Jin Sakai, Ghost of Tsushima",61.000000,0.950820,"midrange","midrange",1.000000,0.573770,0.603448,0.490000,0.515345,0.016393,0.507246,0.002907,0.060637,1.000000,1.000000,0.017241,1.000000,0.000000,0.603448,1.000000,1.000000,,0.000000,20.000000,0.000000,53.131959,17.525773,100.000000,84.600000,0.983607,0.306097,0.603448
"ctrl93","381389696","Caesar, Legion's Emperor",63.000000,0.968254,"recursion","recursion",1.000000,0.573673,0.592482,0.570000,0.588689,0.032387,0.514524,0.000974,0.115413,1.000000,1.000000,0.000000,1.000000,0.000000,0.639344,1.000000,1.000000,-0.105208,0.000000,20.000000,68.700000,60.303093,17.525773,100.000000,63.600000,0.857143,0.304846,0.592482
"ctrl93","381384969","Betor, Ancestor's Voice",64.000000,0.937500,"midrange","recursion",1.000000,0.642203,0.685017,0.610000,0.650667,0.032828,0.513115,0.002956,0.036620,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,66.700000,60.404124,17.525773,100.000000,61.100000,0.921875,0.351492,0.685017
"ctrl93","381381965","Muldrotha, the Gravetide",60.000000,0.950000,"control","control",1.000000,0.616667,0.649123,0.620000,0.652632,0.009428,0.503851,0.002268,0.130375,1.000000,1.000000,0.017544,1.000000,0.000000,0.000000,0.000000,1.000000,-0.103236,0.000000,20.000000,66.700000,66.985567,17.525773,100.000000,85.900000,0.983333,0.327061,0.649123
"ctrl93","381369951","Aragorn, the Uniter",59.000000,0.949153,"midrange","midrange",0.742500,0.576271,0.607143,0.530000,0.558393,0.050847,0.523077,0.001496,0.119158,1.000000,1.000000,0.017857,1.000000,0.000000,0.589286,1.000000,1.000000,,0.000000,20.000000,44.000000,58.451546,17.525773,100.000000,69.400000,0.983051,0.317582,0.607143
"ctrl93","381383881","Breya, Etherium Shaper",65.000000,0.953846,"control","control",1.000000,0.540016,0.566145,0.480000,0.503226,0.047708,0.523107,0.005271,0.058213,1.000000,1.000000,0.016129,1.000000,0.000000,0.564516,1.000000,1.000000,-0.079709,0.000000,20.000000,68.700000,63.688660,17.525773,100.000000,61.000000,1.000000,0.296155,0.566145
"ctrl93","381379234","Kilo, Apogee Mind",62.000000,0.951613,"control","control",1.000000,0.517758,0.544085,0.480000,0.504407,0.001629,0.500788,0.002443,0.074366,1.000000,1.000000,0.016949,1.000000,0.000000,0.576271,1.000000,0.000000,,0.000000,20.000000,49.500000,57.534021,17.525773,100.000000,75.500000,0.983871,0.272471,0.544085
"ctrl93","381379821","The Wandering Minstrel",69.000000,0.942029,"control","control",1.000000,0.536232,0.569231,0.510000,0.541385,0.014493,0.506849,0.000342,0.093060,1.000000,1.000000,0.015385,1.000000,0.000000,0.507692,1.000000,0.000000,0.063087,0.000000,20.000000,70.400000,61.812371,17.525773,100.000000,57.100000,1.000000,0.288514,0.569231
"ctrl93","381371900","Felothar the Steadfast",62.000000,0.951613,"midrange","recursion",1.000000,0.645161,0.677966,0.650000,0.683051,0.046758,0.518800,0.000756,0.043342,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,62.183505,17.525773,100.000000,78.500000,0.870968,0.351729,0.677966
"ctrl93","381377349","Urza, Lord High Artificer",71.000000,0.957746,"control","midrange",0.660000,0.467350,0.487968,0.440000,0.459412,0.028311,0.515618,0.001161,0.200357,1.000000,0.750000,0.022059,1.000000,0.000000,0.367647,1.000000,1.000000,-0.050397,0.000000,20.000000,0.000000,51.150515,17.525773,100.000000,82.000000,1.000000,0.251605,0.487968
"ctrl93","381372574","Zurgo Stormrender",62.000000,0.951613,"recursion","recursion",1.000000,0.556044,0.584318,0.550000,0.577966,0.039915,0.518614,0.004700,0.130100,1.000000,1.000000,0.000000,1.000000,0.000000,0.593220,1.000000,1.000000,,0.000000,20.000000,68.700000,65.251546,17.525773,100.000000,73.000000,0.935484,0.303035,0.584318
"ctrl93","381390998","Etali, Primal Conqueror // Etali, Primal Sickness",71.000000,0.957746,"control","midrange",0.742500,0.521127,0.544118,0.490000,0.511618,0.026746,0.513169,0.001760,0.135814,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.064653,0.000000,20.000000,44.000000,55.237113,17.525773,100.000000,51.500000,0.985915,0.279224,0.544118
"ctrl93","381364102","Teysa Karlov",65.000000,0.953846,"control","recursion",1.000000,0.523077,0.548387,0.510000,0.534677,0.015385,0.507463,0.001149,0.109452,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,1.000000,0.000000,,0.000000,20.000000,0.000000,49.441237,17.525773,100.000000,81.200000,1.000000,0.278286,0.548387
"ctrl93","381391866","Thranduil, the Elvenking",64.000000,0.937500,"control","midrange",1.000000,0.579545,0.618182,0.560000,0.597333,0.014205,0.506203,0.003532,0.076376,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,-0.158431,0.000000,20.000000,58.100000,60.187629,17.525773,100.000000,68.700000,1.000000,0.312926,0.618182
"ctrl93","381383773","Wilhelt, the Rotcleaver",63.000000,0.952381,"control","control",1.000000,0.619048,0.650000,0.500000,0.525000,0.121693,0.554502,0.003440,0.059017,1.000000,1.000000,0.016667,1.000000,0.000000,0.600000,1.000000,1.000000,,0.000000,20.000000,66.700000,65.424742,17.525773,100.000000,81.400000,0.984127,0.360427,0.650000
"ctrl93","381371405","Helga, Skittish Seer",64.000000,0.968750,"tokens","tokens",0.825000,0.567708,0.586022,0.480000,0.495484,0.045297,0.520776,0.003910,0.107899,1.000000,1.000000,0.016129,1.000000,0.000000,0.758065,1.000000,1.000000,,0.000000,20.000000,48.800000,49.907216,17.525773,100.000000,61.300000,0.875000,0.305186,0.586022
"ctrl93","381366673","Henzie ""Toolbox"" Torre",60.000000,0.950000,"control","control",1.000000,0.590404,0.621478,0.590000,0.621053,0.007071,0.503012,0.002545,0.058527,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,58.100000,56.486598,17.525773,100.000000,69.200000,0.950000,0.312611,0.621478
"ctrl93","381151671","Hashaton, Scarab's Fist",73.000000,0.958904,"tokens","recursion",0.165000,0.520548,0.542857,0.450000,0.469286,0.054795,0.527778,0.002912,0.133698,1.000000,1.000000,0.028571,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,52.812371,17.525773,100.000000,33.600000,0.890411,0.286508,0.542857
"ctrl93","381154118","Terra, Magical Adept // Esper Terra",61.000000,0.950820,"recursion","recursion",1.000000,0.590164,0.620690,0.590000,0.620517,0.049180,0.521739,0.001916,0.093381,1.000000,1.000000,0.017241,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,52.100000,61.820619,17.525773,100.000000,75.400000,0.934426,0.323838,0.620690
"ctrl93","381384492","Zaxara, the Exemplary",69.000000,0.956522,"midrange","midrange",1.000000,0.541063,0.565657,0.510000,0.533182,0.000000,0.500000,0.001327,0.081564,1.000000,1.000000,0.015152,1.000000,0.000000,0.484848,1.000000,1.000000,0.005161,0.000000,20.000000,68.700000,66.620619,17.525773,100.000000,77.200000,1.000000,0.282828,0.565657
"ctrl93","381200044","The Necrobloom",64.000000,0.937500,"control","recursion",1.000000,0.626578,0.668350,0.590000,0.629333,0.026199,0.510677,0.003468,0.047342,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,53.000000,58.859794,17.525773,100.000000,67.600000,0.984375,0.341311,0.668350
"ctrl93","380714376","The Jolly Balloon Man",64.000000,0.968750,"control","control",1.000000,0.548453,0.566145,0.540000,0.557419,0.001578,0.500720,0.000226,0.053424,1.000000,1.000000,0.000000,1.000000,0.000000,0.467742,1.000000,0.000000,-0.116930,0.000000,20.000000,44.000000,59.606186,17.525773,100.000000,83.400000,1.000000,0.283481,0.566145
"ctrl93","381151674","Vihaan, Goldwaker",62.000000,0.951613,"recursion","recursion",1.000000,0.539915,0.567369,0.540000,0.567458,0.016944,0.507971,0.003037,0.147730,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,68.700000,64.393814,17.525773,100.000000,73.500000,0.887097,0.288207,0.567369
"ctrl93","380152989","Oviya, Automech Artisan",63.000000,0.952381,"control","control",0.495000,0.572872,0.601515,0.570000,0.598500,0.049062,0.522368,0.005607,0.146728,1.000000,1.000000,0.000000,1.000000,0.000000,0.616667,1.000000,0.000000,-0.075930,0.000000,20.000000,56.100000,55.558763,17.525773,100.000000,77.500000,0.920635,0.314213,0.601515
"ctrl93","381134480","Xu-Ifit, Osteoharmonist",61.000000,0.934426,"recursion","recursion",0.990000,0.524590,0.561404,0.490000,0.524386,0.016393,0.507937,0.003367,0.101756,1.000000,1.000000,0.000000,1.000000,0.017544,0.473684,1.000000,1.000000,,0.000000,20.000000,50.600000,59.645361,17.525773,100.000000,83.100000,0.770492,0.285157,0.561404
"ctrl93","377646142","The Archimandrite",61.000000,0.950820,"control","control",0.742500,0.448087,0.471264,0.450000,0.473276,0.003809,0.502134,0.003770,0.087199,1.000000,1.000000,0.017241,1.000000,0.000000,0.000000,0.000000,1.000000,-0.207863,0.000000,20.000000,0.000000,48.373196,17.525773,100.000000,79.200000,1.000000,0.236638,0.471264
"ctrl93","381144548","Queza, Augur of Agonies",62.000000,0.967742,"control","midrange",1.000000,0.580645,0.600000,0.520000,0.537333,0.032258,0.514286,0.002040,0.108027,1.000000,1.000000,0.016667,1.000000,0.000000,0.566667,1.000000,1.000000,,0.000000,20.000000,66.700000,65.832990,17.525773,100.000000,84.100000,1.000000,0.308571,0.600000
"ctrl93","381386098","Marwyn, the Nurturer",66.000000,0.939394,"midrange","midrange",0.742500,0.548209,0.583578,0.550000,0.585484,0.000306,0.500140,0.005215,0.105681,1.000000,1.000000,0.000000,1.000000,0.000000,0.677419,1.000000,1.000000,-0.022438,0.000000,20.000000,44.000000,55.575258,17.525773,100.000000,77.400000,0.939394,0.291870,0.583578
"ctrl93","381375373","Azlask, the Swelling Scourge",62.000000,0.951613,"recursion","recursion",0.990000,0.483871,0.508475,0.480000,0.504407,0.032258,0.517241,0.001919,0.107744,1.000000,1.000000,0.016949,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,58.100000,53.542268,17.525773,100.000000,47.400000,0.741935,0.263004,0.508475
"ctrl93","381378263","Captain Sisay",71.000000,0.957746,"midrange","midrange",1.000000,0.521127,0.544118,0.520000,0.542941,0.000000,0.500000,0.000922,0.059615,1.000000,0.000000,0.000000,1.000000,0.000000,0.602941,1.000000,1.000000,-0.006094,0.000000,20.000000,0.000000,45.890722,17.525773,100.000000,62.200000,0.957746,0.272059,0.544118
"ctrl93","381374909","Cosmic Spider-Man",64.000000,0.937500,"recursion","recursion",0.990000,0.517203,0.551684,0.520000,0.554667,0.001578,0.500764,0.000930,0.132963,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,59.800000,59.997938,17.525773,100.000000,64.600000,0.968750,0.276263,0.551684
"ctrl93","380705611","Delney, Streetwise Lookout",64.000000,0.968750,"control","control",1.000000,0.515625,0.532258,0.470000,0.485161,0.000000,0.500000,0.000578,0.075511,1.000000,1.000000,0.000000,1.000000,0.000000,0.467742,1.000000,0.000000,-0.121112,0.000000,20.000000,0.000000,46.929897,17.525773,100.000000,88.700000,0.953125,0.266129,0.532258
"ctrl93","380383836","Kamiz, Obscura Oculus",62.000000,0.951613,"recursion","recursion",1.000000,0.564516,0.593220,0.560000,0.588475,0.032258,0.514706,0.002753,0.104108,1.000000,1.000000,0.016949,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,44.000000,56.542268,17.525773,100.000000,67.100000,0.774194,0.305334,0.593220
"ctrl93","381151210","Orvar, the All-Form",63.000000,0.936508,"control","control",1.000000,0.526535,0.562232,0.520000,0.555254,0.015713,0.507573,0.001747,0.201655,1.000000,0.500000,0.008475,1.000000,0.000000,0.389831,1.000000,0.000000,-0.039655,0.000000,20.000000,0.000000,53.583505,17.525773,100.000000,99.800000,0.984127,0.285374,0.562232
"ctrl93","380158916","Mairsil, the Pretender",65.000000,0.938462,"midrange","recursion",1.000000,0.569231,0.606557,0.570000,0.607377,0.015385,0.506849,0.003920,0.015672,1.000000,1.000000,0.016393,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,68.700000,64.534021,17.525773,100.000000,65.500000,0.907692,0.307433,0.606557
"ctrl93","381138964","Jon Irenicus, Shattered One",63.000000,0.952381,"control","control",1.000000,0.560847,0.588889,0.530000,0.556500,0.030303,0.513883,0.001351,0.051510,1.000000,1.000000,0.016667,1.000000,0.000000,0.000000,0.000000,1.000000,-0.212574,0.000000,20.000000,50.600000,57.463918,17.525773,100.000000,71.200000,0.984127,0.302620,0.588889
"ctrl93","381383917","Millicent, Restless Revenant",64.000000,0.953125,"midrange","midrange",1.000000,0.562500,0.590164,0.500000,0.524590,0.031250,0.514286,0.002755,0.067246,1.000000,1.000000,0.016393,1.000000,0.000000,0.508197,1.000000,0.000000,,0.000000,20.000000,0.000000,48.406186,17.525773,100.000000,76.800000,0.937500,0.303513,0.590164
"ctrl93","380385350","Ardyn, the Usurper",70.000000,0.942857,"control","control",1.000000,0.561905,0.595960,0.430000,0.456061,0.100000,0.548837,0.003811,0.047215,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.119846,0.000000,20.000000,66.700000,61.065979,17.525773,100.000000,54.300000,0.985714,0.327085,0.595960
"ctrl93","381379786","Norin the Wary",65.000000,0.953846,"control","midrange",1.000000,0.523077,0.548387,0.520000,0.545161,0.006138,0.502951,0.001572,0.034052,1.000000,0.750000,0.024194,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,50.888660,17.525773,100.000000,83.100000,0.984615,0.275812,0.548387
"ctrl93","380154063","Kelsien, the Plague",61.000000,0.967213,"recursion","recursion",0.990000,0.530055,0.548023,0.530000,0.547966,0.052989,0.526307,0.002569,0.113071,1.000000,1.000000,0.000000,1.000000,0.000000,0.491525,1.000000,1.000000,-0.115690,0.000000,20.000000,68.700000,66.408247,17.525773,100.000000,79.100000,0.852459,0.288428,0.548023
"ctrl93","381182867","Phage the Untouchable",63.000000,0.936508,"control","control",1.000000,0.544974,0.581921,0.470000,0.501864,0.031746,0.515000,0.004758,0.045534,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,66.700000,66.296907,17.525773,100.000000,82.900000,0.984127,0.299689,0.581921
